id,game,half,start,end,text
594,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2621.68,2622.98, good stop that is low down
595,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2623.58,2624.88, not once but twice
596,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2626.58,2634.94, perfect training ground routine for Akita
597,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2635.34,2638.34, down low to one shot up across your goal and down low to another one
598,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2639.24,2641.94, big shout from Alex McCarthy as well as the
599,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2641.94,2643.94, McCarthy as well as he comes out to
600,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2644.74,2645.44, to collect
601,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2646.44,2648.24, goalkeeper who was playing in West London
602,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2648.54,2651.54, last season with Queens Park Rangers before they were relegated
603,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2652.04,2690.81, and Mitch Briggs
604,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2691.91,2693.31, I guess
605,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2694.41,2697.91, keeper was playing in West London last season with Queens Park Rangers
606,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2697.91,2701.41, before they were relegated
607,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2701.81,2702.31, and which
608,england_epl/2015-2016/2015-08-29 - 17-00 Chelsea 1 - 2 Crystal Palace,1,2702.61,2703.11, bring us
