hash,wikipedia_article
l6Xo6bn0,"https://en.wikipedia.org/wiki/Derley_(footballer,_born_1987)"
l6ZLUe9D,https://en.wikipedia.org/wiki/Sebastiano_Luperto
l6rUQf2i,https://en.wikipedia.org/wiki/Fabio_Quagliarella
l8BtS6uD,https://en.wikipedia.org/wiki/Gast%C3%B3n_Brugman
l8DkIYRm,https://en.wikipedia.org/wiki/Bostjan_Cesar
l8uKUl04,https://en.wikipedia.org/wiki/Zoumana_Camara
lAD5z2Ck,https://en.wikipedia.org/wiki/Javier_Ontiveros
lAbHYaQM,https://en.wikipedia.org/wiki/Mikel_Arteta
lAh68Xxm,https://en.wikipedia.org/wiki/Christian_Benteke
lAuHEpYK,https://en.wikipedia.org/wiki/Guillermo_Celis
lCHiBpCi,https://en.wikipedia.org/wiki/Andrea_Bertolacci
lCWW5nlQ,https://en.wikipedia.org/wiki/Igor_Bubnji%C4%87
lE6KSRGJ,https://en.wikipedia.org/wiki/Daniel_Ciofani
lE835L84,https://en.wikipedia.org/wiki/Germ%C3%A1n_Denis
lELcnVTs,https://en.wikipedia.org/wiki/Alessandro_Quaini
lEbZ3p60,https://en.wikipedia.org/wiki/Marvin_Plattenhardt
lEtnoNJ9,https://en.wikipedia.org/wiki/Kolbeinn_Sigthorsson
lEw4mBBD,https://en.wikipedia.org/wiki/Andr%C3%A9_Horta
lGLvSJ65,https://en.wikipedia.org/wiki/Carlos_Bacca
lKBIrwVE,https://en.wikipedia.org/wiki/Hulk_(footballer)
lKaliIC5,https://en.wikipedia.org/wiki/Pontus_Wernbloom
lKqMZFOm,https://en.wikipedia.org/wiki/Troy_Deeney
lKxFqF4p,https://en.wikipedia.org/wiki/Jose_Carlos
lMI634nM,https://en.wikipedia.org/wiki/Tim_Matav%C5%BE
lMOq4ljm,https://en.wikipedia.org/wiki/Thomas_Mangani
lMaNQ6VN,https://en.wikipedia.org/wiki/Benno_Schmitz
lMcfwiC3,https://en.wikipedia.org/wiki/Michele_Fornasier
lMnwf7TE,https://en.wikipedia.org/wiki/Papiss_Ciss%C3%A9
lMsmdCg8,https://en.wikipedia.org/wiki/Ashley_Fletcher
lOTx2Yho,https://en.wikipedia.org/wiki/Luca_Caldirola
lQJaaIBC,https://en.wikipedia.org/wiki/Javier_Mu%C3%B1oz_(Spanish_footballer)
lQn61lQK,https://en.wikipedia.org/wiki/Bogdan_Lobon%C8%9B
lQoaO4BU,https://en.wikipedia.org/wiki/Agostino_Camigliano
lSHeP1Q0,https://en.wikipedia.org/wiki/Hakan_Balta
lSKS5xcF,https://en.wikipedia.org/wiki/Martin_Hongla
lSNZNmdr,https://en.wikipedia.org/wiki/Mikel_San_Jos%C3%A9
lSX6pGT4,https://en.wikipedia.org/wiki/Pablo_Sarabia
lUGgC8jg,https://en.wikipedia.org/wiki/Radja_Nainggolan
lUOVVD9n,https://en.wikipedia.org/wiki/Rickie_Lambert
lUg03qcR,"https://en.wikipedia.org/wiki/Bernardo_Silva_(footballer,_born_2001)"
lWHw2NY1,https://en.wikipedia.org/wiki/Anis_Ben-Hatira
lWPHOoaP,"https://en.wikipedia.org/wiki/Michael_Lang_(footballer,_born_1991)"
lYC47Z6h,https://en.wikipedia.org/wiki/Jack_Wilshere
lYMcgOCg,https://en.wikipedia.org/wiki/Peter_Gulacsi
lYlCNvZA,https://en.wikipedia.org/wiki/Jem_Karacan
lYx5o27r,https://en.wikipedia.org/wiki/Michael_Kightly
lb8GyFcr,https://en.wikipedia.org/wiki/Gerhard_Tremmel
lbC1VQ2k,https://en.wikipedia.org/wiki/Thomas_Kraft
lbKDDMlc,https://en.wikipedia.org/wiki/Federico_Balzaretti
lbNnSBiA,https://en.wikipedia.org/wiki/Leandro_Paredes
lbaPqFC9,https://en.wikipedia.org/wiki/Timo_Werner
lbelOv8i,https://en.wikipedia.org/wiki/Maximilian_Eggestein
lbqsZvEf,https://en.wikipedia.org/wiki/Oliver_Burke
ld4iyqYa,https://en.wikipedia.org/wiki/Mario_Pasalic
ldjKikv4,https://en.wikipedia.org/wiki/Victor_Camarasa
ldxy8lC9,https://en.wikipedia.org/wiki/Vitaliy_Buyalskyi
lfGzIOJg,https://en.wikipedia.org/wiki/Leandro_Bacuna
lfOL8B7K,https://en.wikipedia.org/wiki/Ritchie_De_Laet
lfjIzhTS,https://en.wikipedia.org/wiki/Erik_Berg_(footballer)
lfjorWvq,https://en.wikipedia.org/wiki/Alessandro_Agostini
lfpEEa5J,https://en.wikipedia.org/wiki/Luca_Cigarini
ljCE2GoH,https://en.wikipedia.org/wiki/Oscar_de_Marcos
ljEbpfo6,"https://en.wikipedia.org/wiki/Sergio_S%C3%A1nchez_(footballer,_born_1995)"
llCwLjA8,https://en.wikipedia.org/wiki/Patrick_Robertson_(soccer)
llICmWJg,https://en.wikipedia.org/wiki/Alberto_Pomini
lls9wmxs,https://en.wikipedia.org/wiki/Aaron_Hunt_(gridiron_football)
lnbU1nHe,"https://en.wikipedia.org/wiki/Jardel_(footballer,_born_1986)"
lnh5Fxv2,https://en.wikipedia.org/wiki/Brad_Jones_(soccer)
lnzM1Dxj,https://en.wikipedia.org/wiki/Florian_Kainz
lpabyhMe,https://en.wikipedia.org/wiki/Lukas_Podolski
lpbxLFLT,https://en.wikipedia.org/wiki/Adam_Nagy
lrFXrN1U,"https://en.wikipedia.org/wiki/Diego_Carlos_(footballer,_born_1993)"
lrKZI4C4,https://en.wikipedia.org/wiki/David_Nugent_(American_football)
lrheL7r0,https://en.wikipedia.org/wiki/Ilija_Nestorovski
lrjrXLXB,https://en.wikipedia.org/wiki/Fabricio_Coloccini
lrp8099E,"https://en.wikipedia.org/wiki/%C3%81lvaro_Pereira_(footballer,_born_1904)"
ltenUaUg,https://en.wikipedia.org/wiki/Benat
ltpb2uSG,https://en.wikipedia.org/wiki/Luis_Muriel
ltsY73q8,https://en.wikipedia.org/wiki/Sam_Vokes
lvIuQ5nP,https://en.wikipedia.org/wiki/Sung-yueng_Ki
lvhwvWN7,https://en.wikipedia.org/wiki/Nolito
lx119mnI,https://en.wikipedia.org/wiki/Ivan_Cuellar
lxBoIH5p,https://en.wikipedia.org/wiki/Tiago
lxFZfQF4,https://en.wikipedia.org/wiki/Giacomo_Bonaventura
lxSgSRDd,https://en.wikipedia.org/wiki/Amine_Harit
lxTgxZ9r,https://en.wikipedia.org/wiki/Maxwell
lxWZKRDD,https://en.wikipedia.org/wiki/Matteo_Politano
lxgpt2GR,https://en.wikipedia.org/wiki/Francesco_Totti
lz4moDgp,https://en.wikipedia.org/wiki/Maxime_Dup%C3%A9
lzISf8BT,https://en.wikipedia.org/wiki/Bradley_Smith
lzPpT87f,https://en.wikipedia.org/wiki/Florin_Andone
lzccuuAC,https://en.wikipedia.org/wiki/Yannick_Carrasco
n1iE7ch5,https://en.wikipedia.org/wiki/Juan_Carlos_I
n3LrxgT1,https://en.wikipedia.org/wiki/Vangelis_Moras
n3ShwGie,https://en.wikipedia.org/wiki/Edu_Alb%C3%A1car
n3VwNCjb,https://en.wikipedia.org/wiki/Marcel_Schmelzer
n5BNxY62,"https://en.wikipedia.org/wiki/Nacho_(footballer,_born_1990)"
n5GNCVot,"https://en.wikipedia.org/wiki/Ladislav_Krej%C4%8D%C3%AD_(footballer,_born_1999)"
n5LaWeHr,https://en.wikipedia.org/wiki/Morgan_Sanson
n5NmKJmB,https://en.wikipedia.org/wiki/Txema_A%C3%B1ibarro
n5nlf0uN,https://en.wikipedia.org/wiki/Jake_Livermore
n7ISbL3j,https://en.wikipedia.org/wiki/%C3%81lvaro_Tejero
n7Ok9YlC,https://en.wikipedia.org/wiki/Iago_Herrer%C3%ADn
n7X30ymN,https://en.wikipedia.org/wiki/Mehdi_Benatia
n7dQ4tBL,https://en.wikipedia.org/wiki/Franck_Kessi%C3%A9
n94TZqsm,https://en.wikipedia.org/wiki/Tom_Cleverley
n9MOKPyg,https://en.wikipedia.org/wiki/Brede_Hangeland
n9mf89Z6,https://en.wikipedia.org/wiki/Adalberto_Pe%C3%B1aranda
n9uHpbM8,https://en.wikipedia.org/wiki/Jonathan_Bamba
n9zqoehC,https://en.wikipedia.org/wiki/Sebastian_Rudy
nB68FHr5,https://en.wikipedia.org/wiki/Stipe_Perica
nBEIWHXE,https://en.wikipedia.org/wiki/Mijat_Gacinovic
nBRuYbqs,https://en.wikipedia.org/wiki/Christian_Eriksen
nBb2U53U,
nBkGWgvH,https://en.wikipedia.org/wiki/Fernando_Amorebieta
nBkbBPnP,https://en.wikipedia.org/wiki/Abdoulaye_Doucour%C3%A9
nBnUNaRE,https://en.wikipedia.org/wiki/Haitam_Aleesami
nBtLrBRF,https://en.wikipedia.org/wiki/Darwin_Mach%C3%ADs
nDCHDaCQ,https://en.wikipedia.org/wiki/Georgi_Terziev
nDdRIHZI,https://en.wikipedia.org/wiki/Rani_Khedira
nDkDrOut,https://en.wikipedia.org/wiki/Luca_Bittante
nHYjhCxk,"https://en.wikipedia.org/wiki/Stuart_Taylor_(footballer,_born_1980)"
nHlv2UfS,https://en.wikipedia.org/wiki/Juan_Manuel_Mata
nHxuEsaU,https://en.wikipedia.org/wiki/Almog_Cohen_(footballer)
nJHe4tAT,https://en.wikipedia.org/wiki/Emre_%C3%87olak
nJX6Boff,https://en.wikipedia.org/wiki/Lukasz_Zaluska
nJc0gobR,https://en.wikipedia.org/wiki/Maxime_Lestienne
nJoIy5ih,https://en.wikipedia.org/wiki/Marouane_Fellaini
nL9ueELt,https://en.wikipedia.org/wiki/Erik_Mor%C3%A1n
nLj8TAI0,https://en.wikipedia.org/wiki/Markel_Susaeta
nLnr7gpC,https://en.wikipedia.org/wiki/Joshua_King_(footballer)
nLrzrjb2,https://en.wikipedia.org/wiki/Federico_Marchetti
nNPcDNFr,https://en.wikipedia.org/wiki/Dante_(footballer)
nNlcnTOi,"https://en.wikipedia.org/wiki/Vicente_G%C3%B3mez_(footballer,_born_1971)"
nPDeSMTJ,https://en.wikipedia.org/wiki/Ransford_Selasi
nRFwYRaL,https://en.wikipedia.org/wiki/Aymen_Abdennour
nRUWcY4c,https://en.wikipedia.org/wiki/Edoardo_Soleri
nRZtaBXj,https://en.wikipedia.org/wiki/Lukas_Hradecky
nRf3Y38C,https://en.wikipedia.org/wiki/Alessandro_Bruno
nRwS5Ild,https://en.wikipedia.org/wiki/Vicente_Iborra
nT9hAjIK,https://en.wikipedia.org/wiki/Filippo_Melegoni
nTAbKRc6,https://en.wikipedia.org/wiki/Ben_Hamer
nTFvUo9N,"https://en.wikipedia.org/wiki/David_Garc%C3%ADa_(footballer,_born_1982)"
nTh80kX9,https://en.wikipedia.org/wiki/David_Timor
nTxpOTze,"https://fr.wikipedia.org/wiki/Adri%C3%A1n_Gonz%C3%A1lez"
nVABpMbf,https://en.wikipedia.org/wiki/Maurizio_Pugliesi
nVKzmhuC,https://en.wikipedia.org/wiki/Tom_Carroll_(English_footballer)
nVWh7cet,https://en.wikipedia.org/wiki/Diego_Laxalt
nVXx0pKO,https://en.wikipedia.org/wiki/Youssouf_Mulumbu
nXgPh3om,https://en.wikipedia.org/wiki/Eugenics
nZ8yN7oL,https://en.wikipedia.org/wiki/Timo_Baumgartl
nZCskbG4,"https://en.wikipedia.org/wiki/Ivan_Lu%C4%8Di%C4%87_(footballer,_born_1995)"
nZNzLIAh,https://en.wikipedia.org/wiki/Corona
nZs03zT2,https://en.wikipedia.org/wiki/Geoffrey_Kondogbia
nev6Da3D,https://en.wikipedia.org/wiki/Yeray_%C3%81lvarez
ney22TbN,https://en.wikipedia.org/wiki/Nikica_Jelavi%C4%87
ngBNZ9LM,https://en.wikipedia.org/wiki/Quentin_Braat
ngOpNsxb,https://en.wikipedia.org/wiki/Wes_Morgan
ngfq4UgF,https://en.wikipedia.org/wiki/Gianluca_Pegolo
ngjnWqzl,https://en.wikipedia.org/wiki/Dong-Won_Ji
ngmtMVfd,https://en.wikipedia.org/wiki/Davide_Di_Molfetta
niA5UVxl,https://en.wikipedia.org/wiki/Marlon_Frey
niXg5uRn,https://en.wikipedia.org/wiki/Filipe_Melo_(footballer)
niaaMlla,"https://en.wikipedia.org/wiki/Beto_(footballer,_born_1982)"
nizlGfQf,https://en.wikipedia.org/wiki/Wallace
nkKnsgtI,https://en.wikipedia.org/wiki/Vladim%C3%ADr_Darida
nkYbTmQO,https://en.wikipedia.org/wiki/Juraj_Kucka
nkcqMWLa,https://en.wikipedia.org/wiki/Ibrahima_Mbaye
nkfZl0h4,https://en.wikipedia.org/wiki/Victor_Valdes
nklLMFo9,https://en.wikipedia.org/wiki/Agon_Mehmeti
nmCTZrFD,https://en.wikipedia.org/wiki/Daniele_Baselli
nmEMmFr7,https://en.wikipedia.org/wiki/Konstantin_Troyanov
nmHHocFj,https://en.wikipedia.org/wiki/Federico_Piovaccari
nmOncDE5,https://en.wikipedia.org/wiki/Gennaro_Ruggiero
noHeQ5Yf,https://en.wikipedia.org/wiki/Marcus_Browne_(footballer)
nodnKnAs,https://en.wikipedia.org/wiki/Pedro_Obiang
nohsrKg9,"https://en.wikipedia.org/wiki/Aleksandar_Panti%C4%87_(footballer,_born_1992)"
nolAvoyk,https://en.wikipedia.org/wiki/Raul_Bobadilla
nor1adyj,https://en.wikipedia.org/wiki/Simon_Poulsen
noszFjjm,https://en.wikipedia.org/wiki/Antonio_Cot%C3%A1n
nq5aAiOh,https://en.wikipedia.org/wiki/Mehdi_Lacen
nqldMgYf,"https://en.wikipedia.org/wiki/Fabinho_(footballer,_born_1993)"
ns2Bmt54,https://en.wikipedia.org/wiki/Javier_Mascherano
nsEvRNJH,https://en.wikipedia.org/wiki/Jaume_Costa
nsozmtRn,https://en.wikipedia.org/wiki/Vilalba
nuQn903r,https://en.wikipedia.org/wiki/Alex_Berenguer
nusSxstL,https://en.wikipedia.org/wiki/Srdjan_Lakic
nwOjE5vm,https://en.wikipedia.org/wiki/Ola_Johansson_(footballer)
nwu2UvUA,https://en.wikipedia.org/wiki/Sasa_Lukic
nySwXAZC,https://en.wikipedia.org/wiki/Francesco_Magnanelli
p0TRjzSa,https://en.wikipedia.org/wiki/Nemanja_Radoja
p0gxkJv0,https://en.wikipedia.org/wiki/Tobias_Strobl
p20MqQJi,https://en.wikipedia.org/wiki/Oscar_Whalley
p20vzQwE,"https://en.wikipedia.org/wiki/Derlis_Gonz%C3%A1lez_(footballer,_born_1978)"
p21JPDFB,https://en.wikipedia.org/wiki/Erik_Pieters
p22fQ7Z5,https://en.wikipedia.org/wiki/Allan
p29cZCDa,https://en.wikipedia.org/wiki/Connor_Wickham
p2FZf6PS,https://en.wikipedia.org/wiki/Karim_Bellarabi
p2TzSgBN,https://en.wikipedia.org/wiki/Gabriel_Obertan
p2XRuLD3,https://en.wikipedia.org/wiki/Stijn_Schaars
p2zzB5yc,https://en.wikipedia.org/wiki/Garcia
p41IV42c,https://en.wikipedia.org/wiki/Alexander_Isak
p460ogNN,https://en.wikipedia.org/wiki/Morgan_Schneiderlin
p46S3F3G,
p4EL2sPs,https://en.wikipedia.org/wiki/Emiliano_Moretti
p61zpVS1,https://en.wikipedia.org/wiki/Dan_Gosling
p6K2OGx2,https://en.wikipedia.org/wiki/Jonathan_Viera
p6Nzrbc9,https://en.wikipedia.org/wiki/Niklas_Moisander
p6nuqtZG,https://en.wikipedia.org/wiki/Alex_Ferrari_(footballer)
p6oLcepM,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Pareja
p852KDoH,https://en.wikipedia.org/wiki/Seung-Woo_Ryu
p8OjGDIB,https://en.wikipedia.org/wiki/Mikel_Gonzalez_Martinez
p8RSvp74,https://en.wikipedia.org/wiki/Antonio_Ra%C3%ADllo
p8VZW4fL,https://en.wikipedia.org/wiki/Alexis_Zapata
p8gXHqnA,https://en.wikipedia.org/wiki/Modou_Barrow
p8pkDas5,https://en.wikipedia.org/wiki/Mathieu_Peybernes
p8q0ACi6,https://en.wikipedia.org/wiki/Loris_Benito
p8tt85Xn,https://en.wikipedia.org/wiki/Michail_Antonio
p8zDUvp2,https://en.wikipedia.org/wiki/Xizhe_Zhang
p8zvxCrj,https://en.wikipedia.org/wiki/Florian_Klein
pA68BXUl,https://en.wikipedia.org/wiki/Jairo_Samperio
pAB2Wh2t,https://en.wikipedia.org/wiki/Brice_Dja_Djedje
pAPZxnT5,"https://en.wikipedia.org/wiki/Burak_Y%C4%B1lmaz_(footballer,_born_1995)"
pAVyD4bJ,https://en.wikipedia.org/wiki/Alfredo_Morales
pAWQ3AE3,https://en.wikipedia.org/wiki/Sergej_Milinkovic-Savic
pAWZAt4F,https://en.wikipedia.org/wiki/Daniel_Amartey
pC6dfyG5,https://en.wikipedia.org/wiki/Ivan_Rakiti%C4%87
pCEPykLa,https://en.wikipedia.org/wiki/Taras_Stepanenko
pEClWbGa,https://en.wikipedia.org/wiki/Andraz_Sporar
pEEqeFXD,https://en.wikipedia.org/wiki/Jeremie_Boga
pETNY4Qt,https://en.wikipedia.org/wiki/Remo_Freuler
pEUDpBZR,https://en.wikipedia.org/wiki/Andrea_Fulignati
pEYPJXO8,https://en.wikipedia.org/wiki/Federico_Bonazzoli
pEeLTSYT,https://en.wikipedia.org/wiki/Toby_Alderweireld
pEjBDsSH,https://en.wikipedia.org/wiki/Lucas_V%C3%A1zquez
pEyeIF7F,https://en.wikipedia.org/wiki/Milan_Bi%C5%A1evac
pG5ILkBU,https://en.wikipedia.org/wiki/Juanpi
pG6QhDAk,https://en.wikipedia.org/wiki/Abel_G%C3%B3mez
pGXQfHlO,https://en.wikipedia.org/wiki/Callum_McGregor
pGbfkpdp,https://en.wikipedia.org/wiki/Ron-Robert_Zieler
pIR3RAjS,https://en.wikipedia.org/wiki/Oscar_Duarte_(Costa_Rican_footballer)
pIiJbnbP,https://en.wikipedia.org/wiki/Peter_Niemeyer
pK1EjnC1,https://en.wikipedia.org/wiki/Grigoris_Kastanos
pKEB1MVr,https://en.wikipedia.org/wiki/Younes_Kaboul
pKpkgR1U,https://en.wikipedia.org/wiki/Gary_Cahill
pMCSVg4o,https://en.wikipedia.org/wiki/El_Arbi_Soudani
pMErKGnf,https://en.wikipedia.org/wiki/Thomas_Partey
pMgFvFwT,https://en.wikipedia.org/wiki/Jakub_B%C5%82aszczykowski
pMiSkLDg,https://en.wikipedia.org/wiki/Eneko_B%C3%B3veda
pMrqvGHt,https://en.wikipedia.org/wiki/Marcello_Trotta
pMvHrkbo,https://en.wikipedia.org/wiki/Stefan_Wannenwetsch
pOAihUR6,https://en.wikipedia.org/wiki/Juan_Iturbe
pOPhfJwe,https://en.wikipedia.org/wiki/Helder_Costa
pORMn6gO,https://en.wikipedia.org/wiki/Gon%C3%A7alo_Guedes
pQEvn0aK,https://en.wikipedia.org/wiki/Valentin_Rongier
pQKvmNzS,"https://en.wikipedia.org/wiki/Juan_Mu%C3%B1oz_(footballer,_born_1912)"
pQVKQXxJ,https://en.wikipedia.org/wiki/Maxi_L%C3%B3pez
pSWFoErl,https://en.wikipedia.org/wiki/Giannelli_Imbula
pSnWFjmj,https://en.wikipedia.org/wiki/Tobias_Sana
pUChj7Xb,https://en.wikipedia.org/wiki/Maximilian_Arnold
pUIjFRwt,https://en.wikipedia.org/wiki/Eoghan_O%27Connell
pWOVreGF,https://en.wikipedia.org/wiki/Matthew_James
pWc1VLFr,https://en.wikipedia.org/wiki/Marius_Gersbeck
pWspEUPF,"https://en.wikipedia.org/wiki/Juan_Rodr%C3%ADguez_(footballer,_born_1995)"
pY7DwFnQ,https://en.wikipedia.org/wiki/Artem_Dzyuba
pYHj9UAq,https://en.wikipedia.org/wiki/Filip_Djuricic
pb3Gmuff,https://en.wikipedia.org/wiki/Cheikhou_Kouyat%C3%A9
pbq9NMJr,https://en.wikipedia.org/wiki/Andr%C3%A9_Carrillo
pbrB5czO,https://en.wikipedia.org/wiki/Valent%C3%ADn_Vada
pdAlRo14,https://en.wikipedia.org/wiki/Michael_Essien
pdBI3oS8,https://en.wikipedia.org/wiki/Alberto_Moreno
pdZ7LxRt,https://en.wikipedia.org/wiki/Daniel_Torres_(Costa_Rican_footballer)
pfITkg1n,https://en.wikipedia.org/wiki/Pablo_Iniguez
pfVS8V6l,https://en.wikipedia.org/wiki/Craig_Gardner
pfm9avwi,https://en.wikipedia.org/wiki/Raheem_Sterling
pfmGQQJC,https://en.wikipedia.org/wiki/Aleksandar_Katai
phM8NElP,https://en.wikipedia.org/wiki/Michael_Carrick
phNu4fp6,https://en.wikipedia.org/wiki/Rhodolfo
phOf2OAa,https://en.wikipedia.org/wiki/Alphonse_Areola
phTjGNq0,https://en.wikipedia.org/wiki/Igor_Zubeldia
pj0IHOI1,https://en.wikipedia.org/wiki/Jason_Denayer
plO3S4gF,https://en.wikipedia.org/wiki/Julian_Draxler
plbWyGsb,https://en.wikipedia.org/wiki/Seydou_Keita
plcwadts,https://en.wikipedia.org/wiki/Alvaro_Arroyo
pnC7tOBr,https://en.wikipedia.org/wiki/Ravel_Morrison
pnHmRSC9,https://en.wikipedia.org/wiki/Valentin_Stocker
pnUT7JIs,https://en.wikipedia.org/wiki/Genki_Haraguchi
pnVGYfYu,https://en.wikipedia.org/wiki/Xabi_Prieto
pnf2rSQi,https://en.wikipedia.org/wiki/Marcel_Sobottka
ppGUNI2U,https://en.wikipedia.org/wiki/Lukas_Zima
ppMXeAcc,https://en.wikipedia.org/wiki/Nigel_de_Jong
ppSBkixR,"https://en.wikipedia.org/wiki/Juanfran_(footballer,_born_1976)"
ppUPwZYB,https://en.wikipedia.org/wiki/Uro%C5%A1_Vitas
ppZVhxjq,https://en.wikipedia.org/wiki/Davide_Vitturini
ppkkwoIq,https://en.wikipedia.org/wiki/Marco_Festa
prJ7IrKm,https://en.wikipedia.org/wiki/Foxi_Kethevoama
prRUEhKS,https://en.wikipedia.org/wiki/Luis_Pedro_Cavanda
prXYrB5f,https://en.wikipedia.org/wiki/Steven_Defour
pt2jWD99,https://en.wikipedia.org/wiki/Egor_Filipenko
pt2v8PyI,https://en.wikipedia.org/wiki/Hernan_Perez_(footballer)
ptxLQW6Q,https://en.wikipedia.org/wiki/Roger_Ca%C3%B1as
ptzdhA4a,https://en.wikipedia.org/wiki/Jeffrey_Gouweleeuw
ptzjw03l,https://en.wikipedia.org/wiki/Maximiliano_Olivera
pv5hIqxg,https://en.wikipedia.org/wiki/Amir_Abrashi
pv7PQ1yJ,"https://en.wikipedia.org/wiki/Duda_(footballer,_born_1980)"
pvQfqaE5,https://en.wikipedia.org/wiki/Fede
pvRsgQl0,https://en.wikipedia.org/wiki/Albin_Ekdal
pxCooWzg,https://en.wikipedia.org/wiki/Ronaldo_(Brazilian_footballer)
pxMgdMvd,https://en.wikipedia.org/wiki/Lucas_Biglia
pxSEDSGF,https://en.wikipedia.org/wiki/Mathew_Leckie
pxq49QlK,https://en.wikipedia.org/wiki/Hector_Bellerin
pxvTBxot,"https://en.wikipedia.org/wiki/Rafinha_(footballer,_born_1985)"
pxxbty9G,https://en.wikipedia.org/wiki/Antonio_Rukavina
pzTvWn61,https://en.wikipedia.org/wiki/Victor_Laguardia
r1HoeiOG,https://en.wikipedia.org/wiki/Matija_Nastasi%C4%87
r1aWpwnU,https://en.wikipedia.org/wiki/Angel_Lafita
r1xVkv1G,https://en.wikipedia.org/wiki/Juanan_Entrena
r30L5xhf,https://en.wikipedia.org/wiki/Christian_Maggio
r3FhGWO6,https://en.wikipedia.org/wiki/Chuba_Akpom
r3q21asN,https://en.wikipedia.org/wiki/Matteo_Ciofani
r5JwIORA,https://en.wikipedia.org/wiki/Sulley_Muntari
r5ctdJiU,https://en.wikipedia.org/wiki/David_Zurutuza
r5irhILD,https://en.wikipedia.org/wiki/Fabian_Delph
r5rLTJOE,https://en.wikipedia.org/wiki/Rub%C3%A9n_Duarte_(Mexican_footballer)
r5rW42rc,https://en.wikipedia.org/wiki/Leiva
r5uEHrOh,https://en.wikipedia.org/wiki/Fabrizio_Cacciatore
r74trTTP,https://en.wikipedia.org/wiki/Dusko_Tosic
r77fyii7,https://en.wikipedia.org/wiki/Franz_Brorsson
r7HW6knF,"https://en.wikipedia.org/wiki/Daniel_Gim%C3%A9nez_(footballer,_born_1977)"
r9uK1lje,https://en.wikipedia.org/wiki/Victorien_Angban
rBssvqnN,https://en.wikipedia.org/wiki/Dwight_Gayle
rD3WL6oI,https://en.wikipedia.org/wiki/Simon_Zoller
rDl88SSs,https://en.wikipedia.org/wiki/Fabio_Depaoli
rDrIMgH9,https://en.wikipedia.org/wiki/Rolando_Aarons
rDyTOARm,https://en.wikipedia.org/wiki/Diego_Arias_(Colombian_footballer)
rF4Be8Yj,https://en.wikipedia.org/wiki/Sergi_Enrich
rFMIs7n0,https://en.wikipedia.org/wiki/Salva_Sevilla
rFwPSFb6,https://en.wikipedia.org/wiki/Harrison_Reed_(footballer)
rH0mL7ws,https://en.wikipedia.org/wiki/Clement_Lenglet
rH8BZWiI,https://en.wikipedia.org/wiki/Kai_Havertz
rHIRgwGG,https://en.wikipedia.org/wiki/Felix_Passlack
rJGaKUhl,https://en.wikipedia.org/wiki/Alexander_Stolz
rJhEO3he,https://en.wikipedia.org/wiki/Mario_Musa
rJlzoALP,"https://en.wikipedia.org/wiki/Fernando_(footballer,_born_1987)"
rLAg0UCp,https://en.wikipedia.org/wiki/Vitali_Gaiduchik
rLNc5mm8,https://en.wikipedia.org/wiki/Igor_Plastun
rLTjQUEm,https://en.wikipedia.org/wiki/Rolando_(footballer)
rNFSg6i4,https://en.wikipedia.org/wiki/Oliver_McBurnie
rNRSi3Um,https://en.wikipedia.org/wiki/Alejandro_G%C3%A1lvez_Jimena
rP6cESXb,https://en.wikipedia.org/wiki/Simone_Verdi
rPH2pvH8,https://en.wikipedia.org/wiki/Damien_Delaney_(Gaelic_footballer)
rPUW1EZm,https://en.wikipedia.org/wiki/Mason_Holgate
rR0GMYbT,https://en.wikipedia.org/wiki/Afriyie_Acquah
rRBOMfjm,https://en.wikipedia.org/wiki/Denis_Cheryshev
rRCCiWYp,https://en.wikipedia.org/wiki/David_Yelldell
rRfGy6CQ,https://en.wikipedia.org/wiki/Borja_Ekiza
rT6DdXdN,https://en.wikipedia.org/wiki/Alhassane_Bangoura
rT6KVr8J,https://en.wikipedia.org/wiki/Vittorio_Parigini
rT7i24f2,https://en.wikipedia.org/wiki/Radosav_Petrovi%C4%87
rTha6jsL,https://en.wikipedia.org/wiki/Carlos_Clerc
rToaFqaI,https://en.wikipedia.org/wiki/Steve_Cooke_(football_coach)
rVBGggAd,https://en.wikipedia.org/wiki/Iago_Aspas
rVRYWCyB,https://en.wikipedia.org/wiki/Roque_Mesa
rVt0F12N,https://en.wikipedia.org/wiki/Santi_Cazorla
rVwIjuW2,https://en.wikipedia.org/wiki/Walter_Ben%C3%ADtez_(footballer)
rX5D5Dy5,https://en.wikipedia.org/wiki/Martin_Kelly_(footballer)
rX7yKfcH,https://en.wikipedia.org/wiki/Morgan_De_Sanctis
rXAVmMSI,https://en.wikipedia.org/wiki/Salih_U%C3%A7an
rXcV9ZCT,https://en.wikipedia.org/wiki/Stefan_Savi%C4%87_(Austrian_footballer)
rZFtbGem,https://en.wikipedia.org/wiki/Silvan_Widmer
rZGeA4Rc,https://en.wikipedia.org/wiki/Mattia_Destro
rZHXvTho,https://en.wikipedia.org/wiki/Antonio_R%C3%BCdiger
rZNJVwR3,https://en.wikipedia.org/wiki/Denis_Polyakov
rZTSn6gr,https://en.wikipedia.org/wiki/Yannick_Gerhardt
rZes9CKA,https://en.wikipedia.org/wiki/Paulo_Pereira_(footballer)
rZh5FTHE,https://en.wikipedia.org/wiki/Dani_Carvajal
rZndECJt,"https://en.wikipedia.org/wiki/Joao_Moutinho_(footballer,_born_1998)"
